#  mag    s2    col   pd
      -15.419272     -0.83188377       1.0607774       106.63101
      -15.872234       1.1945786       1.2842018       94.584383
      -15.449067    -0.021385713       1.2713674       104.16376
      -14.389414     -0.89340870       1.7543014       99.356342
      -16.032941       1.7602309       1.6109292       71.364757
      -15.065205       1.1306250       2.4279847       46.913937
      -17.081058       1.2353512       1.3981608       72.204135
      -15.275031      0.55739425       1.5061892       112.94817
      -17.445902       2.9754771       1.0644082       81.587415
      -16.075332       1.5885117       1.5679795       77.848016
      -16.233322      0.72210753       1.1219540       97.824264
      -15.031560      0.27260950       2.3117629       53.358871
      -17.675359       1.9811498      0.95104561       89.231610
      -16.741351      0.85698517       1.3071696       114.57879
      -16.431853       1.5129745       2.1315603       43.924580
      -14.796652      -1.2701139       1.1843175       113.71453
      -15.233577     -0.43420330       1.5672741       75.535705
      -16.816983     -0.76152633       1.1043590       89.189279
      -15.393572      0.26132555       1.7203215       102.11334
      -12.808456      -2.6230702       1.6726898       114.27114
      -14.532106     -0.37842630       1.1124442       116.11610
      -14.136566      0.39625635       1.1584697       95.838951
      -16.114887       1.5236305       1.5114234       97.856404
      -17.571810       2.9968381      0.69049438       104.31429
      -15.633611      0.52053839       1.3063517       107.63032
      -16.716493       1.8452221       1.3744399       83.703282
      -16.195976       1.5476048      0.91846523       105.45144
      -14.753905     -0.34203612       1.1072383       96.680325
      -14.274536     -0.55883382       1.3407993       104.51004
      -15.481889     -0.60640673       1.7313707       95.090393
      -15.375576     -0.22548792       1.4869802       99.632967
      -13.993709     -0.55495984       1.5656844       98.884946
      -14.038263      -1.1378052       1.6331823       110.79813
      -16.720333       1.8800275       1.1583773       99.148582
      -16.917875      0.64742098       1.8377535       50.369967
      -14.157760     -0.62956317       1.6311846       84.319393
      -13.737010      -1.4633544       1.7171698       102.69426
      -14.522515       1.1035621       1.5838167       89.411371
      -16.386036      0.39959777       1.3477384       91.880034
      -14.827812     0.044267662       1.5152160       115.78779
      -14.328719      -1.3942161       1.5786408       114.94726
      -14.512687     -0.72774242       1.3219661       100.60050
      -15.283653      0.90012839       1.3365574       70.705373
      -14.866268      0.47775196       1.5204165       106.48511
      -14.961669     -0.39125091       1.3059466       111.64852
      -15.061028     -0.35485953       1.9872854       51.054401
      -14.132612     -0.92331664       1.6218408       98.749604
      -16.193745      0.43927535       1.0387220       114.77683
      -14.150593      0.42762945       1.5999081       90.592750
      -15.826926       1.1072394       1.4364130       81.391474
      -16.238208       1.1118260      0.92889341       122.71105
      -13.909031      -1.4409765       1.7125288       90.546852
      -15.897890       1.9029212      0.97469291       141.14783
      -15.659055      0.52836167       1.2033932       123.52214
      -15.554093       1.8486367      0.85117660       111.36035
      -14.415835      -1.0172366       1.1680454       125.40912
      -14.230738     0.047833513       1.9465016       68.139417
      -14.297984      -1.0576706       1.8000705       98.960098
      -15.515879      0.57844895       1.3004464       94.660696
      -16.135778      0.88287374       2.0952803       72.387096
      -14.212161     -0.65552337       1.0683056       137.39884
      -15.670181     -0.43482972       1.5316858       96.365205
      -16.507016      0.91165543       1.4926195       99.555859
      -15.516255      0.17582760       1.6152996       111.62457
      -14.973597    -0.067506619       1.1294470       124.37212
      -15.127128      0.35278092       1.6128539       85.332560
      -14.998010     -0.17444937       1.6663025       103.54617
      -13.771397     -0.18494526       1.4036613       108.59502
      -15.331324     -0.30980853       1.2811108       88.891438
      -15.941332      0.90707123       1.3251050       91.503992
      -15.652687      0.79024689       1.0250592       89.659090
      -14.987215      0.98123137      0.65269834       98.564433
      -16.487080      0.99196495      0.90452258       94.535504
      -14.195156      0.75755300       1.5280310       96.907002
      -14.827705     -0.16237884       1.5195713       86.859541
      -14.440008     -0.20737158       1.9550272       92.510513
      -14.702222      -1.0527063      0.82294378       109.05443
      -15.274040       1.2856614       1.4317480       102.21005
      -16.400654       1.9042402       1.1554289       94.549935
      -15.399650     -0.78442476       1.4220193       104.31257
      -14.664135     -0.24808796       1.2816922       83.866468
      -16.248467      0.62965302       1.1242434       87.005772
      -14.604058      0.64021752       1.9156504       70.531112
      -15.245037      0.90589586       1.1869940       72.657120
      -16.056790    -0.075870246       1.2683768       91.424822
      -15.849441      -1.0775232       1.4742649       81.859251
      -16.036753       1.4146641       1.2886011       103.25869
      -15.149500      -1.3875198      0.83736102       156.46806
      -15.624334      0.66004707       1.3858082       90.025721
      -16.026893      0.27999657       1.3996278       118.80528
      -14.721334     0.023341082       1.5419577       106.45625
      -14.924285      0.49422158       1.2969511       84.641909
      -16.058835       1.1465544       1.4255291       109.91985
      -14.237608      0.43233596       1.2103824       108.92166
      -16.237516      0.10307407       1.2887028       91.281423
      -15.234759     -0.46829686       1.1257144       97.842477
      -14.792409     0.021308922       1.3719633       98.665536
      -15.685493       1.0180092       1.5963779       87.341066
      -14.742029     -0.50847524       1.4661790       91.646131
      -15.015433    -0.070428647       1.7661411       71.631706
      -17.184864       2.9410011       1.3477221       75.527762
      -16.177199      0.27463723       1.3337805       94.743389
      -14.693550     -0.71723783       1.6658256       74.568229
      -15.225320       1.4779874       1.4895071       92.948239
      -15.797961      0.41765217       1.0795735       108.20751
      -14.810953     -0.82898159       2.0983008       68.364364
      -15.352743     -0.60887930       1.5134798       85.088563
      -15.883759       1.7478125       1.3274722       103.98931
      -15.461069      0.76522738       1.6453197       65.580707
      -15.527588      0.19902660       1.0976248       110.15123
      -16.263632       2.0196311       1.6366520       68.169971
      -14.062326     -0.50233150       1.8105961       75.049777
      -15.881227      0.62565339       1.5297791       78.252475
      -15.098044       1.3187641      0.95995210       99.884997
      -16.050768       1.2588671      0.83855275       128.13161
      -14.395172      0.96075748       1.4222449       96.016885
      -15.945595      0.64461117      0.93538159       114.48836
      -15.566154      0.75385024      0.81462966       102.97584
      -15.279627      0.78580927       1.6198392       82.074107
      -14.614233     0.064333265       1.6616286       79.845124
